"id","country_slug","country","ul_safety_index","institutions_resources","safety_frameworks","safety_outcomes","transport_injuries","transport_injuries_rating","falls","falls_rating","drowning","drowning_rating","fires_heat_hot_substances","fires_heat_hot_substances_rating","poisonings","poisonings_rating","exposure_to_mechanical_forces","exposure_to_mechanical_forces_rating","foreign_body","foreign_body_rating","other_unintentional_injuries","other_unintentional_injuries_rating","exposure_to_forces_of_nature_disaster","exposure_to_forces_of_nature_disaster_rating","unintentional_injuries","gdp_per_capita","gdp_per_capita_rating","government_effectiveness","government_effectiveness_rating","education","education_rating","network_readiness","network_readiness_rating","ul_standards_index","ul_standards_index_rating","consumer_protection_survey","consumer_protection_survey_rating","ul_labor_rights_index","ul_labor_rights_index_rating","iso_membership","iec_membership","ul_safety_index_rank","institutions_resources_rank","safety_frameworks_rank","safety_outcomes_rank","transport_injuries_rating_rank","falls_rating_rank","drowning_rating_rank","fires_heat_hot_substances_rating_rank","poisonings_rating_rank","exposure_to_mechanical_forces_rating_rank","foreign_body_rating_rank","other_unintentional_injuries_rating_rank","exposure_to_forces_of_nature_disaster_rating_rank","gdp_per_capita_rating_rank","government_effectiveness_rating_rank","education_rating_rank","network_readiness_rating_rank","ul_standards_index_rating_rank","consumer_protection_survey_rating_rank","ul_labor_rights_index_rating_rank"
90,"Kuwait","Kuwait",72.7819499200121,66.8076922985076,62.5,92.3346213054835,1079.706288874,0.739146976962814,336.049869657,0.808741174101144,61.449815985,0.98487824508623,86.570798885,0.93496065061715,27.077947743,0.986338308900634,96.899142954,0.919296817676349,49.604778178,0.960778899617785,100.77082552,0.976053978191038,0.1870883125,0.999920866340367,1838.3165561085,19545.19345,0.846299372716481,-0.12,0.489977728285078,0.637,0.667953667953668,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,53,45,59,26,109,91,18,57,33,17,26,33,64,26,80,59,NULL,59,NULL,NULL
91,"Kyrgyzstan","Kyrgyzstan",49.7094495032968,39.8822622711673,37.5,82.1307536669295,914.051756263,0.797959674198744,456.937542185,0.721375504586255,701.35826245,0.754237795664538,274.087674915999,0.741783890701395,143.506075256,0.903760511262162,150.83483886,0.847579893125134,242.196745239,0.688294942657162,198.710989206999,0.947191969764247,24.626406957,0.989583648064015,3106.310291333,279.620275,0.135938678429884,-0.54,0.396436525612472,0.634,0.664092664092664,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,108,117,94,114,80,139,150,127,130,70,128,131,156,159,113,60,NULL,94,NULL,NULL
92,"Laos","Laos",NULL,26.6016411721327,NULL,64.8319412544136,2180.245704949,0.348420019760747,343.648390844,0.803249713500217,1717.275567353,0.388073502830941,463.584577665,0.546567340266375,183.373584878,0.875484086894281,326.552591287,0.613932462023495,478.488020599,0.353984105668972,315.292971209,0.912836399788818,18.140362226,0.992327082163378,6026.60177101,324.0196947,0.160588038682741,-0.81,0.33630289532294,0.352,0.301158301158301,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155,NULL,180,173,96,185,173,143,146,174,173,149,155,142,126,NULL,NULL,NULL,NULL
93,"Latvia","Latvia",65.9215296343523,62.8864405659652,62.5,72.8861141841834,1604.726538062,0.55274786990828,958.316307515,0.35902845465477,618.928577751,0.783947701245079,509.477313608,0.499289408696779,160.701863933,0.891564228560246,230.549741536,0.741585012280627,180.76300621,0.7752129411436,167.457514908,0.956402062994916,0.06478613273,0.999972597092208,4430.98564965573,3351.469058,0.551365211372332,0.26,0.574610244988864,0.709,0.760617760617761,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Correspondent member","Associate member",69,55,59,161,163,186,143,176,135,104,107,100,53,69,59,32,NULL,59,NULL,NULL
94,"Lebanon","Lebanon",57.6380202431217,55.7321112621132,37.5,91.6200242592554,635.984586552,0.896682480062851,317.917345092,0.821845571890335,114.411069079999,0.965789565630216,146.053987555,0.873682061191265,59.9409104319999,0.963029928522964,166.4201729,0.826856470414502,72.3849982019999,0.928548871609363,121.744489297,0.969873244589172,1.196313497,0.999493989422319,1636.053872607,5334.880244,0.629118839941595,-0.14,0.485523385300668,NULL,NULL,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,90,69,94,33,22,83,37,91,80,78,46,54,93,49,82,NULL,NULL,94,NULL,NULL
95,"Lesotho","Lesotho",33.4456497642894,36.9007081665359,12.5,81.1099621965262,1804.694347084,0.481752853813186,96.499611391,0.981864440173012,319.80141066,0.891761287131039,314.656575209999,0.699990485872889,175.016419962,0.881411488528286,370.164145716,0.555943286098209,139.54838505,0.833524423339287,107.621774077,0.974035070650557,0.9143283023,0.999613262080887,3328.9169974523,415.5001187,0.202181948174599,-0.17,0.478841870824053,0.449,0.425997425997426,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,"Subsciber member",NULL,130,125,125,125,168,9,92,142,140,154,89,43,89,144,86,106,NULL,125,NULL,NULL
96,"Liberia","Liberia",NULL,15.4247909528197,NULL,77.7545365343049,812.765397131,0.833919595607888,332.170305774,0.811544939687627,452.621793374,0.843889200224317,262.1374093,0.754094855136669,223.604333586999,0.846950031621726,356.916431338,0.573558435334049,457.709282637,0.383382386536732,186.239997856,0.950867048954571,0.7050182376,0.999701794983858,3084.8699692346,182.9427573,0.0649772060964655,-1.84,0.106904231625835,0.344,0.290862290862291,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178,NULL,142,58,90,115,125,152,150,172,119,83,171,178,128,NULL,NULL,NULL,NULL
97,"Libya","Libya",66.3905897403365,53.4266929826948,62.5,87.6357421885331,1354.39774021499,0.641622659901397,299.417064525,0.835215747394168,220.276252367,0.927632867455176,125.336553901,0.895024815996906,80.381939188,0.948531927290859,213.802349753999,0.763853593647457,82.852534251,0.913739138442475,149.83228175,0.961596046839542,0,1,2526.29671595099,7170.379234,0.678576214922193,-1.1,0.271714922048998,0.625,0.652509652509653,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,67,75,59,77,145,78,72,87,93,99,54,84,1,43,162,61,NULL,59,NULL,NULL
98,"Lithuania","Lithuania",67.6864392633356,63.7991056425865,62.5,77.7696950718523,1369.363162667,0.636309452675461,829.141214489999,0.452383453148628,572.171621024999,0.800800183146902,244.877813383999,0.77187540314429,121.079140808,0.919667035691076,178.641965613,0.810605463151958,257.059489377,0.667266758585846,221.168086864,0.940574082705277,0.4947711659,0.999790724217268,3793.9972653939,3297.354701,0.548642518868994,0.06,0.530066815144766,0.767,0.835263835263835,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Correspondent member","Associate member",65,50,59,141,148,181,135,118,116,84,136,143,74,71,65,21,NULL,59,NULL,NULL
99,"Luxembourg","Luxembourg",93.701998739819,91.6083120982898,100,89.8073089905075,841.827411205,0.823601644098441,678.643025458,0.56114867933423,34.092878923,0.994738431013821,42.699338519,0.98015629778053,19.352024538,0.991817996125885,146.954576485,0.852739379422888,68.500102498,0.934045319721708,207.038293593,0.944737994599071,0.7753012142,0.999672067049099,2039.8829524332,48992.31147,1,1.97,0.955456570155902,0.734,0.792792792792793,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",13,10,1,53,67,173,5,9,15,63,44,134,85,1,7,27,NULL,1,NULL,NULL
100,"Madagascar","Madagascar",44.2951548021515,28.3076591441088,37.5,81.8716317214559,714.144762605,0.868933098879865,296.279112808,0.837483548956793,409.0747796,0.859584731176114,298.719899729,0.716408183300503,238.315528259,0.836515971720617,260.303448886,0.702022263542615,294.46661938,0.614342210603378,148.378638551,0.962024421274296,68.2489073369999,0.971132425476849,2727.931697155,246.2826349,0.11470460327248,-0.64,0.374164810690423,0.398,0.36036036036036,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,114,147,94,117,36,76,106,132,153,114,145,80,178,165,126,119,NULL,94,NULL,NULL
101,"Malawi","Malawi",42.3673470785068,27.2546206097251,37.5,74.408474881452,1094.146072865,0.734020388329051,426.414096727999,0.743434836133352,585.757335648,0.795903521220226,442.885048687,0.567891649973258,361.001538113,0.749499709317324,310.023315251,0.635911020424336,360.789964907,0.520506273913767,190.076639409999,0.949736428209276,0.3335616157,0.999858911810093,3771.4275732247,155.7643582,0.0380770013136544,-0.38,0.432071269487751,0.388,0.347490347490348,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,116,153,94,153,111,130,139,168,175,138,157,123,70,175,100,121,NULL,94,NULL,NULL
102,"Malaysia","Malaysia",84.110753611396,65.1536193696814,100,91.3305401426109,1300.76399073,0.660664369297274,130.998203531,0.956932265232394,204.646051861,0.93326641783128,87.266211631,0.934244247998251,50.113431644,0.97000016477074,89.828594355,0.928698346513465,116.933614480999,0.865520369299205,106.16540676,0.974464247856244,9.555687575,0.995958184036132,2096.271192568,4004.557191,0.581143165308768,1.05,0.750556792873051,0.602,0.622908622908623,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",32,48,1,39,138,19,67,59,74,13,74,41,126,63,29,72,NULL,1,NULL,NULL
103,"Maldives","Maldives",NULL,50.9922674465494,NULL,81.485825128554,524.757383391,0.936171721442491,294.583337381,0.838709087942106,935.62444672,0.669801876240722,340.874725953,0.672980984015155,114.750687499,0.924155553610912,311.802281067,0.633545574775361,232.239649631,0.702382491855119,168.900017161,0.955976971687995,0,1,2923.532528803,2182.997011,0.479660964380737,0.28,0.579064587973274,0.484,0.471042471042471,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,122,12,75,170,148,115,139,124,103,1,78,58,100,NULL,NULL,NULL,NULL
104,"Mali","Mali",24.6259123381497,17.5782529941282,12.5,67.9659299795378,955.86925745,0.783113113723098,379.381305538,0.777425492132759,930.729322135,0.67156621259305,402.983976528,0.608997069389301,321.978307328999,0.77717732059318,536.766694859,0.334416109221655,558.897294103999,0.240219043941182,253.335619345,0.93109462546746,16.727444017,0.992924711096718,4356.669221305,267.4164348,0.128474647521058,-0.87,0.32293986636971,0.177,0.0759330759330759,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,"Subsciber member",NULL,136,174,125,175,85,113,169,158,171,178,180,160,143,161,150,153,NULL,125,NULL,NULL
105,"Malta","Malta",74.4466322425947,71.2113115296264,62.5,92.7056422588699,472.78967686,0.954621931902054,560.86294353,0.646268489303066,56.064600358,0.986819223611057,36.384179839,0.986662068983516,16.849383246,0.993593019142977,168.011838104999,0.8247400736294,31.315305387,0.986655305538894,139.391981065,0.964672701349858,1.241232439,0.999474989837472,1482.911140829,10377.03732,0.740401569104689,1.07,0.755011135857461,0.616,0.640926640926641,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Correspondent member","Associate member",48,38,59,22,5,160,14,3,9,80,8,71,94,36,27,66,NULL,59,NULL,NULL
106,"Marshall-Islands","Marshall Islands",NULL,40.2461381425519,NULL,84.8993248942037,1037.470810115,0.754141932945701,141.98635472,0.948991114862943,842.752773315,0.70327535922255,120.169413276,0.900347918136265,126.441312023,0.915863862875764,213.102856651,0.764783691855132,238.832039759,0.693055412562468,153.619644698,0.960479948017512,0,1,2874.375204557,2126.832872,0.475301382004713,-0.84,0.329621380846325,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,100,102,25,161,79,120,98,127,86,1,80,145,NULL,NULL,NULL,NULL,NULL
107,"Mauritania","Mauritania",NULL,30.3472642776139,NULL,80.1179932217911,704.692816362,0.872288844381772,341.609190218,0.804723446298939,463.545927778,0.839951844369116,247.503840364999,0.769170113922444,168.71963162,0.885877547758002,354.236341082,0.577122083256845,371.99947983,0.504646770381822,165.975699201,0.956838739592262,0,1,2818.282926456,477.1129881,0.225309020502361,-0.18,0.476614699331848,0.28,0.208494208494209,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,NULL,130,33,95,118,119,137,149,162,98,1,137,88,139,NULL,NULL,NULL,NULL
108,"Mauritius","Mauritius",70.0901839303888,59.294593657784,62.5,92.9130003203023,753.549486399,0.854943152129636,155.535538215,0.939199103298269,197.672843933,0.93577975207356,224.665366113,0.792697929395923,9.755686915,0.998624293222899,36.205208744,1,127.267453354,0.850899794258207,53.176737856,0.990079490376353,0.1264517778,0.999946514072362,1557.9547733068,3861.038543,0.575038719520175,0.45,0.616926503340757,0.574,0.586872586872587,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,60,60,59,17,44,30,61,114,2,1,83,6,61,64,50,79,NULL,59,NULL,NULL
109,"Mexico","Mexico",80.7857867006193,59.4052911629594,100,88.7523266194175,1020.468492061,0.760178303748588,198.816508054999,0.907919893199742,240.70343934,0.920270352379933,68.265432492,0.953818533937934,46.678763465,0.972436237048971,141.637062188,0.859809943086377,281.373062170999,0.632867304528343,60.63603214,0.987881309299479,17.666489293,0.99252751851821,2076.245281205,6649.716534,0.665967456113986,0.23,0.567928730512249,0.544,0.548262548262548,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",35,59,1,64,100,49,74,36,71,59,140,13,147,45,62,85,NULL,1,NULL,NULL
110,"Micronesia","Micronesia",NULL,42.3109744690466,NULL,89.5370491985583,861.514545976999,0.81661207684339,132.374186069,0.955937840961009,525.543373078,0.817606274895888,96.201366978,0.925039399902381,87.551999604,0.943446491230557,173.617328983,0.817286594822512,151.275994722,0.816931906331015,136.673392262,0.965473842883498,0,1,2164.752187673,2170.960626,0.478736193167124,-0.67,0.367483296213808,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,NULL,58,72,20,128,64,100,83,96,68,1,79,129,NULL,NULL,NULL,NULL,NULL
111,"Mongolia","Mongolia",58.8195568934767,40.1589755927709,62.5,81.0779206706794,1003.030873835,0.766369220139929,375.184207223,0.78045874024352,431.099906564,0.851646274964747,259.866192937,0.756434624374289,479.774782434,0.665258614455524,195.599067956,0.788058034980092,207.71662239,0.737078287330142,105.663342401,0.974612201312873,54.147746414,0.977096862560034,3112.082742154,474.2129566,0.224289265031409,-0.31,0.447661469933185,0.532,0.532818532818533,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,89,114,59,126,98,109,110,123,183,90,118,40,173,139,96,88,NULL,59,NULL,NULL
112,"Montenegro","Montenegro",NULL,43.0497563470634,NULL,88.2717803430402,750.09027496,0.856171283662352,258.502806536999,0.864784531928412,92.631229199,0.973639613689803,108.06688806,0.912815737873402,67.290634615,0.957817064164095,294.668669812,0.656327702363113,113.87586128,0.86984655540308,518.145505339,0.853057741789361,0,1,2203.271869802,1627.042893,0.430497563470634,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,69,42,59,29,75,87,128,72,181,1,95,NULL,NULL,NULL,NULL,NULL,NULL
113,"Morocco","Morocco",59.405796315731,40.000303818026,62.5,83.8577408438467,1241.401210427,0.681740069249547,253.788707777999,0.868191416895479,247.373618186,0.917866238080047,116.391049232,0.904240325791784,105.065002571999,0.931025221164421,323.843094519999,0.617535211036865,244.538113475,0.684982316012432,213.818484917,0.94273993852318,2.657511868,0.99887593919245,2748.876792975,1328.172963,0.396550549389565,-0.03,0.510022271714922,0.346,0.293436293436293,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,87,116,59,104,135,57,76,78,109,144,131,139,105,103,75,127,NULL,59,NULL,NULL
114,"Mozambique","Mozambique",40.1083664090191,22.924207912052,37.5,75.0549456735413,1131.546497345,0.720742032423132,291.362055577,0.841037112261024,500.496337189999,0.826633909467369,437.257904559,0.573688640053481,273.273652419,0.811721577407415,295.50101608,0.655220952677215,383.067503571999,0.488987452129993,161.101249978,0.958275192108309,286.924256943,0.878638242090781,3760.530473663,274.6562556,0.1329426914867,-0.43,0.420935412026726,0.222,0.133848133848134,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,122,167,94,150,119,71,125,167,162,129,164,94,184,160,103,149,NULL,94,NULL,NULL
115,"Myanmar","Myanmar",NULL,24.7160141369495,NULL,82.7830375216775,827.301852405,0.828758685553462,587.181095034,0.627248328864386,544.883869587999,0.81063543268909,191.422714852,0.826943954593931,126.435072161,0.915868288559424,215.856800786999,0.761121842304439,204.457249492,0.741689730050263,229.100277647,0.938236543654868,0.06957698702,0.99997057068111,2926.70850895302,NULL,NULL,-1.21,0.247216035634744,0.31,0.247104247104247,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160,NULL,110,62,163,134,104,119,100,116,148,55,NULL,166,134,NULL,NULL,NULL,NULL
116,"Namibia","Namibia",53.3071564184212,50.8803110103319,37.5,79.3917772771282,2267.861180007,0.317313702737302,91.689662077,0.985340596453984,408.158358186,0.859915034437389,303.825433366,0.711148547653237,147.538643796,0.900900372256472,373.310642317,0.551759469508027,133.242213633,0.842446553203779,99.475565366,0.976435678691347,0,1,3825.101698748,2059.409015,0.469913126820434,0.17,0.55456570155902,0.508,0.501930501930502,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,97,83,94,132,178,7,105,136,133,155,85,31,1,82,64,95,NULL,94,NULL,NULL
117,"Nepal","Nepal",43.9656719136286,26.3833765070957,37.5,85.8972977040122,998.017191887,0.768149238795606,379.540701396999,0.777310296549553,124.280108138999,0.962232494901579,293.843611144,0.721431654516548,86.892064428,0.943914556762334,161.938287783,0.832815919187413,171.240710188,0.788685324955969,163.61133894,0.957535493438775,50.400593318,0.978681814253316,2429.764607224,231.4329676,0.104302801778298,-0.5,0.405345211581292,0.337,0.281853281853282,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,115,156,94,95,95,114,42,131,98,74,104,96,171,167,108,129,NULL,94,NULL,NULL
118,"Netherlands","Netherlands",95.6857588535208,92.7366667243083,100,94.4692428546649,598.378526047,0.910033843384194,451.905746013,0.725011989864168,39.573843242,0.992762942050076,42.280278285,0.980588006648165,13.156875502,0.996211966675466,86.46674687,0.933168509702879,29.12133059,0.989759396240502,105.381687172,0.974695202354395,0,1,1366.265033721,25921.12794,0.893521636536186,2.08,0.979955456570156,0.824,0.908622908622909,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",2,5,1,5,18,137,7,7,5,10,5,39,1,13,3,9,NULL,1,NULL,NULL
119,"New-Zealand","New Zealand",93.7886000939112,88.4336166769889,100,93.2895018206515,864.920392631999,0.815402891528655,379.096018149999,0.777631669678705,88.722858345,0.975048297096395,46.134149306,0.976617812963587,15.301577514,0.994690815622667,127.836759202,0.87815985535516,25.143608218,0.995387177856492,73.598959716,0.984061261314568,2.23327097,0.99905538244241,1622.987594053,13641.10272,0.786145773758745,1.63,0.879732739420935,0.885,0.987129987129987,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",11,16,1,14,73,112,28,14,6,43,4,18,100,30,20,2,NULL,1,NULL,NULL
120,"Nicaragua","Nicaragua",50.5016709713925,37.5156198826353,37.5,91.553267686251,808.340404183,0.835490610698269,117.229181342,0.966883154491419,297.023449093,0.89997108545726,52.21174797,0.97035677212913,47.254495439,0.972027893468614,142.045179382,0.859267280022176,191.181490663,0.760472607407941,77.387422789,0.982944838296459,18.015608657,0.992379849791325,1750.688979518,1016.021552,0.351740047694831,-0.62,0.378619153674833,0.425,0.395109395109395,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,104,124,94,36,55,15,89,21,72,60,114,21,148,113,123,112,NULL,94,NULL,NULL
121,"Niger","Niger",NULL,10.6320616639214,NULL,65.508497010957,803.977902979,0.837039439205756,360.972271301,0.790729723801754,968.059059232,0.658111557652319,425.542285666,0.585757875346114,387.905607931,0.730417732474279,560.626154765,0.302690791560166,683.871097863,0.0634029644113063,264.720595442,0.927739584351738,0.2953787998,0.9998750621827,4455.9703539788,160.2183423,0.0427925848842359,-1.08,0.276169265033407,0.118,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,NULL,178,52,103,176,163,178,182,185,165,67,173,161,155,NULL,NULL,NULL,NULL
122,"Nigeria","Nigeria",48.4689347754693,24.4517561054197,62.5,74.507561989683,806.273333728,0.836224487320412,435.785856098,0.736661854118143,445.477990434,0.846464021559718,305.0459316,0.709891210717398,217.414973304,0.851339896441153,428.918749094,0.47781878271106,514.307478443,0.303305836172789,209.428439847999,0.944033641872303,0.1398471682,0.999940848158492,3362.7925997172,377.5002693,0.186139799168528,-0.96,0.302895322939866,NULL,NULL,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,110,163,59,152,53,133,111,138,151,168,179,136,62,148,154,NULL,NULL,59,NULL,NULL
123,"Norway","Norway",95.6334263678561,95.6022054388027,100,91.4873897834066,637.19926402,0.896251230419157,691.687315702,0.551721554742601,72.2509401379999,0.98098522547902,79.18861229,0.942565656191581,21.633927827,0.990199533714312,102.036900353,0.912465272193211,29.492104659,0.989234815766034,111.065956298,0.973020103832617,6.095661593,0.997421688168062,1750.65068288,38146.71539,0.958147654136441,1.91,0.942093541202672,0.87,0.967824967824968,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",3,1,1,37,23,174,21,47,20,22,7,47,116,2,11,3,NULL,1,NULL,NULL
124,"Oman","Oman",59.622314470108,65.0664928291576,37.5,86.8636004106992,2496.153488755,0.236262576492441,180.974509567,0.920814327436009,198.258529416999,0.935568655058048,43.190500583,0.979650310809516,11.826535774,0.997155523247197,193.939579185,0.790264615037774,48.01985051,0.963021295129204,30.762393726,0.996684778389027,4.014528167,0.998301955363711,3207.139915684,8710.987805,0.711129411148853,0.33,0.590200445434298,NULL,NULL,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,86,49,94,88,182,41,62,10,4,88,24,3,109,40,55,NULL,NULL,94,NULL,NULL
125,"Pakistan","Pakistan",61.9760097481765,27.2001736463702,100,87.5183572524426,751.901837066,0.855528120737771,83.924958017,0.990952157621478,706.154108047,0.75250924216605,179.048522841,0.839691640934787,106.251460966,0.930183713847769,77.76565617,0.944738128946,181.503873318,0.774164743733031,732.107227668,0.790005314670639,2.650062561,0.998879090062308,2821.307706654,534.915837,0.24443618570627,-0.58,0.387527839643653,0.261,0.184041184041184,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",76,154,1,79,43,4,151,101,110,7,109,186,104,136,121,144,NULL,1,NULL,NULL
126,"Panama","Panama",69.9999054038842,60.1211024772951,62.5,91.2820544682491,1108.90744254,0.728779626414482,166.45565629,0.931307120543923,344.596267678,0.882824544699259,46.097743325,0.976655317798352,50.741079031,0.969554999671729,98.788528703,0.916784549447803,135.408539791,0.839381580491744,72.56292738,0.984366569912046,33.7358244,0.98573059316308,2057.294009138,4062.392683,0.583541522378749,0.24,0.570155902004454,0.623,0.64993564993565,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,61,58,59,40,116,34,97,13,75,18,87,17,162,61,61,62,NULL,59,NULL,NULL
127,"Papua-New-Guinea","Papua New Guinea",44.3454953951545,30.4746369035543,37.5,76.3095205802822,1705.350540578,0.517023106442025,151.202862617,0.942330333278087,1315.323729068,0.532947903442558,205.239560455,0.812710070570594,205.73628135,0.859623123883352,307.06783291,0.639840850205922,282.354885712,0.631478195898468,228.451937437,0.938427603174272,15.424874437,0.993475665330118,4416.152504564,655.2502302,0.278374480150688,-0.43,0.420935412026726,0.285,0.214929214929215,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,113,140,94,145,164,28,182,107,146,136,141,146,141,124,103,138,NULL,94,NULL,NULL
128,"Paraguay","Paraguay",51.5791421169463,40.0186150253813,37.5,91.4384849180968,959.671288729,0.781763270099933,156.658550258999,0.938387501113815,209.830212407,0.93139790503885,100.007106084,0.921118790914312,38.343356573,0.97834820658988,125.576986466,0.881164617750236,126.000505406,0.852692304067429,193.200446665,0.94881587276069,9.988360398,0.995775174293566,1919.276812987,1545.625548,0.421911206635352,-1.17,0.256124721603563,0.524,0.522522522522523,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,102,115,94,38,86,31,68,67,60,39,80,127,130,97,164,91,NULL,94,NULL,NULL
129,"Peru","Peru",55.0166405428752,54.4434303781807,37.5,81.5653030257764,846.905913204,0.821798612235856,132.899335586,0.955558314759629,264.276051894,0.911774140174059,111.055583693,0.909736833451691,75.366027886,0.952089511848103,281.087565236,0.674386152075093,621.021073312,0.152324759261164,100.196665153,0.976223177636157,30.768325087,0.986985770878123,2463.576541051,1967.24321,0.462254994195055,-0.09,0.496659242761693,0.642,0.674388674388674,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,96,74,94,121,68,21,80,76,89,125,184,32,159,85,78,57,NULL,94,NULL,NULL
130,"Philippines","Philippines",76.3053551832071,47.9428529800144,100,92.6704304391997,695.000309497,0.87572999665647,165.032024961,0.932335980655127,475.534470752,0.835630846647162,78.651099466,0.943119392942914,17.329309776,0.993252626518598,92.4361171199999,0.925231189739795,88.969466742,0.905084748568152,141.128967516,0.964160828429713,80.8721059,0.965793129370047,1834.95387173,1039.701796,0.355593606931167,-0.14,0.485523385300668,0.582,0.597168597168597,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",42,92,1,23,31,33,120,44,10,14,59,72,180,111,82,76,NULL,1,NULL,NULL
131,"Poland","Poland",85.1488023716953,70.0903824579284,100,88.0799789213665,1169.009227306,0.707441556063686,526.838982478,0.670857647773034,172.760675196,0.944758776847043,105.097924825,0.915874314307619,32.859999919,0.982237331372918,137.260439806,0.865629426674872,109.196128324,0.876467559242591,141.814199742,0.963958897193981,0.06479475019,0.999972593447239,2394.90237234619,4492.727604,0.600382546019169,0.6,0.650334075723831,0.78,0.851994851994852,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",30,40,1,73,125,157,54,73,44,55,69,73,54,57,44,20,NULL,1,NULL,NULL
132,"Portugal","Portugal",86.2265581298388,73.2786315012591,100,87.4874589023943,1370.112784207,0.636043312872471,601.735431700999,0.616729891866908,72.0625685059999,0.981053119750619,65.421505133,0.956748300496953,30.271566357,0.984073203403581,137.683923822,0.865066330737869,86.535909213,0.908527806942353,267.27328077,0.926987332949717,3.21058723799999,0.998642002195018,2634.307556947,11502.39681,0.757622631250233,1.04,0.748329621380846,0.656,0.692406692406692,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",27,32,1,81,150,166,20,32,39,56,57,166,107,35,30,50,NULL,1,NULL,NULL
133,"Qatar","Qatar",60.4856966085687,72.2677238882595,37.5,81.6549309550922,2496.701106429,0.236068154571384,458.249589428,0.720427286431146,201.972527429,0.934230028922745,138.99882324,0.880950173864066,37.170643918,0.979179964605587,276.82937216,0.680048163224226,35.509225563,0.980721641834366,232.215994038,0.937318372504777,0,1,3877.647282205,29926.36335,0.917553749020597,0.44,0.614699331848552,0.612,0.635778635778636,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,84,33,94,120,183,140,66,90,56,122,11,151,1,9,51,67,NULL,94,NULL,NULL
